"year","count","mean","success","income_c","RestaurantsPriceRange2","RestaurantsTableService","QuietLevel","postal_code"
"2021",21,4.57142857142857,1,-1.05015119760523,1,0,2,93103
"2021",8,2.25,0,-1.05015119760523,1,0,2,93103
"2021",16,4.375,0,-1.05015119760523,2,0,2,93103
"2021",3,2.33333333333333,0,-1.05015119760523,2,0,2,93103
"2021",23,4.17391304347826,1,-1.05015119760523,2,0,2,93103
"2021",2,1,0,-1.05015119760523,1,0,1,93103
"2021",8,4.875,0,-1.05015119760523,1,0,2,93103
"2021",5,3.8,0,-1.05015119760523,2,1,0,93103
"2021",33,3.84848484848485,0,-1.05015119760523,2,0,3,93103
"2021",6,5,0,-1.05015119760523,1,0,0,93103
"2021",2,3,0,-1.05015119760523,0,0,0,93103
"2021",4,1.5,0,-1.05015119760523,1,0,2,93103
"2021",7,3.42857142857143,0,-1.05015119760523,1,0,2,93103
"2021",17,4.47058823529412,0,-1.05015119760523,2,0,3,93103
"2021",126,4.42857142857143,1,-1.05015119760523,2,0,1,93103
"2021",53,2.92452830188679,0,-1.05015119760523,3,0,2,93103
"2021",136,4.75,1,-1.05015119760523,1,0,3,93103
"2021",14,3.71428571428571,0,-1.05015119760523,1,0,2,93103
"2021",15,3.6,0,-0.0112662999357757,2,0,2,93105
"2021",12,3.41666666666667,0,-0.0112662999357757,2,1,1,93105
"2021",12,3,0,-0.0112662999357757,1,0,2,93105
"2021",19,4,0,-0.0112662999357757,2,0,2,93105
"2021",73,4.21917808219178,1,-0.0112662999357757,2,1,2,93105
"2021",52,4.61538461538461,1,-0.0112662999357757,2,1,2,93105
"2021",16,4.25,0,-0.0112662999357757,2,0,2,93105
"2021",3,3.66666666666667,0,-0.0112662999357757,2,0,2,93105
"2021",171,4.04093567251462,1,-0.0112662999357757,2,1,1,93105
"2021",24,4.83333333333333,1,-0.0112662999357757,1,0,0,93105
"2021",27,4.7037037037037,1,-0.0112662999357757,2,1,3,93105
"2021",78,4.34615384615385,1,-0.0112662999357757,2,0,2,93105
"2021",3,3.66666666666667,0,-0.0112662999357757,2,0,2,93105
"2021",29,4.3448275862069,1,-0.0112662999357757,2,1,2,93105
"2021",37,4.32432432432432,1,-0.0112662999357757,2,1,2,93105
"2021",11,4.36363636363636,0,-0.0112662999357757,2,1,2,93105
"2021",23,3.34782608695652,0,-0.0112662999357757,2,1,2,93105
"2021",14,2.28571428571429,0,-0.0112662999357757,2,0,2,93105
"2021",21,3.57142857142857,0,-0.0112662999357757,2,0,2,93105
"2021",31,3.29032258064516,0,-0.0112662999357757,2,0,2,93105
"2021",25,4.44,1,-0.0112662999357757,2,0,2,93105
"2021",25,2.72,0,-0.0112662999357757,2,0,3,93105
"2021",3,4,0,-0.0112662999357757,0,0,0,93105
"2021",23,3.78260869565217,0,-0.0112662999357757,1,0,2,93105
"2021",6,5,0,-0.0112662999357757,1,0,0,93105
"2021",41,4,0,-0.0112662999357757,2,0,2,93105
"2021",19,4.21052631578947,0,-0.0112662999357757,2,0,2,93105
"2021",24,3.125,0,-0.0112662999357757,2,1,2,93105
"2021",3,3.66666666666667,0,-0.0112662999357757,1,0,3,93105
"2021",15,2.86666666666667,0,-0.0112662999357757,1,0,2,93105
"2021",55,3.81818181818182,0,-0.0112662999357757,2,1,0,93105
"2021",2,3.5,0,-0.0112662999357757,1,0,2,93105
"2021",29,3.72413793103448,0,-0.0112662999357757,2,1,1,93105
"2021",34,3.29411764705882,0,-0.0112662999357757,2,1,2,93105
"2021",41,4.21951219512195,1,-0.0112662999357757,2,0,2,93105
"2021",11,3.81818181818182,0,-0.0112662999357757,2,1,2,93105
"2021",1,1,0,-0.0112662999357757,1,0,0,93105
"2021",16,3.625,0,-0.0112662999357757,2,0,2,93105
"2021",7,3.14285714285714,0,-0.0112662999357757,2,0,2,93105
"2021",4,3.75,0,-0.0112662999357757,2,1,2,93105
"2021",15,2.6,0,-0.0112662999357757,1,0,2,93105
"2021",19,4.21052631578947,0,-0.0112662999357757,2,0,2,93105
"2021",15,3.8,0,-0.0112662999357757,1,0,2,93105
"2021",32,4.40625,1,-0.0112662999357757,2,0,2,93105
"2021",10,4.4,0,-0.0112662999357757,2,0,2,93105
"2021",18,3.61111111111111,0,-0.0112662999357757,2,1,2,93105
"2021",8,1,0,-0.0112662999357757,1,0,2,93105
"2021",12,2.83333333333333,0,-0.0112662999357757,3,0,2,93105
"2021",12,2.83333333333333,0,-0.0112662999357757,1,0,2,93105
"2021",7,3.42857142857143,0,-0.0112662999357757,1,0,2,93105
"2021",1,1,0,-0.0112662999357757,2,0,2,93105
"2021",16,3.25,0,-0.0112662999357757,2,1,2,93105
"2021",5,4.2,0,-0.0112662999357757,2,0,2,93105
"2021",62,4.32258064516129,1,-0.0112662999357757,2,1,2,93105
"2021",5,3.8,0,-0.0112662999357757,1,0,2,93105
"2021",17,3.64705882352941,0,-0.0112662999357757,2,0,2,93105
"2021",19,4,0,-0.0112662999357757,2,0,2,93105
"2021",23,2.8695652173913,0,-0.0112662999357757,2,1,2,93105
"2021",4,4,0,-0.0112662999357757,1,0,1,93105
"2021",8,3.25,0,-0.0112662999357757,1,0,2,93105
"2021",2,3,0,-0.0112662999357757,2,1,0,93105
"2021",15,4.26666666666667,0,-0.0112662999357757,2,1,2,93105
"2021",12,3.83333333333333,0,-0.0112662999357757,1,0,2,93105
"2021",4,2.5,0,-0.0112662999357757,1,0,0,93105
"2021",18,4.05555555555556,0,-0.0112662999357757,3,1,2,93105
"2021",18,3.22222222222222,0,-0.0112662999357757,2,1,2,93105
"2021",20,2.35,0,-0.0112662999357757,1,0,2,93105
"2021",11,4.18181818181818,0,-0.0112662999357757,2,1,3,93105
"2021",6,2.66666666666667,0,-0.0112662999357757,1,0,3,93105
"2021",69,4.02898550724638,1,-0.0112662999357757,2,0,2,93105
"2021",10,1.8,0,-0.0112662999357757,1,0,2,93105
"2021",15,3.46666666666667,0,-0.0112662999357757,1,0,2,93105
"2021",23,4.04347826086957,1,-0.0112662999357757,2,0,2,93105
"2021",76,4.43421052631579,1,-2.04910355769514,2,0,2,93108
"2021",3,4.66666666666667,0,-2.04910355769514,1,0,3,93108
"2021",7,4.14285714285714,0,-2.04910355769514,2,0,3,93108
"2021",6,4.33333333333333,0,-2.04910355769514,2,0,2,93108
"2021",10,2.8,0,-2.04910355769514,1,0,1,93108
"2021",6,2,0,-2.04910355769514,0,0,0,93108
"2021",5,2.4,0,-2.04910355769514,1,0,2,93108
"2021",38,4.18421052631579,1,-2.04910355769514,3,1,2,93108
"2021",20,3.2,0,-2.04910355769514,2,0,2,93108
"2021",107,4.14953271028037,1,-2.04910355769514,2,1,2,93108
"2021",39,4.64102564102564,1,-2.04910355769514,4,1,3,93108
"2021",81,4.51851851851852,1,-2.04910355769514,3,1,2,93108
"2021",10,4,0,-2.04910355769514,1,0,3,93108
"2021",1,5,0,-2.04910355769514,3,1,2,93108
"2021",67,4.32835820895522,1,-2.04910355769514,2,1,2,93108
"2021",41,4.26829268292683,1,-2.04910355769514,2,0,2,93108
"2021",18,3.83333333333333,0,-2.04910355769514,3,1,2,93108
"2021",10,4.3,0,-2.03856136777414,1,0,2,93109
"2021",23,3.21739130434783,0,-2.03856136777414,2,1,2,93109
"2021",14,4,0,-2.03856136777414,2,0,2,93109
"2021",28,3.82142857142857,0,-2.03856136777414,2,0,2,93109
"2021",106,4.00943396226415,0,-2.03856136777414,2,1,2,93109
"2021",20,3.9,0,-2.03856136777414,2,0,2,93109
"2021",62,3.33870967741935,0,-2.03856136777414,2,1,2,93109
"2021",1,1,0,-2.03856136777414,1,0,3,93109
"2021",41,3.95121951219512,0,-2.03856136777414,2,0,2,93109
"2021",186,4.13440860215054,1,-2.03856136777414,2,1,1,93109
"2021",50,4.1,1,-2.03856136777414,2,1,2,93109
"2021",20,4.3,1,-2.03856136777414,2,0,2,93109
"2021",8,4.375,0,-2.03856136777414,1,0,1,93109
"2021",15,3.6,0,-2.03856136777414,2,1,2,93109
"2021",15,4.66666666666667,0,-2.03856136777414,2,0,3,93109
"2021",11,4.27272727272727,0,-2.03856136777414,1,0,2,93109
"2021",15,4,0,-2.03856136777414,2,0,2,93109
"2021",354,3.89830508474576,0,-2.03856136777414,2,1,2,93109
"2021",5,2,0,-2.03856136777414,1,0,0,93109
"2021",39,3.76923076923077,0,-2.03856136777414,2,0,1,93109
"2021",16,4.4375,0,-2.03856136777414,2,0,3,93109
"2021",1,5,0,-2.03856136777414,1,0,1,93109
"2021",15,2.8,0,-2.03856136777414,3,0,3,93109
"2021",33,3.78787878787879,0,-2.03856136777414,2,0,2,93109
"2021",1,1,0,-1.42998949506187,1,0,3,93110
"2021",8,4,0,-1.42998949506187,2,0,3,93110
"2021",6,3.66666666666667,0,-1.42998949506187,1,0,0,93110
"2021",39,3.82051282051282,0,-1.42998949506187,2,1,2,93110
"2021",3,3.66666666666667,0,-1.42998949506187,1,1,2,93110
"2021",8,2.625,0,-1.42998949506187,2,0,2,93110
"2021",12,4.08333333333333,0,-1.42998949506187,1,0,0,93110
"2021",49,3.42857142857143,0,-1.42998949506187,2,0,0,93110
"2021",8,3.5,0,-1.42998949506187,2,0,2,93110
"2021",24,4.125,1,-1.42998949506187,2,0,1,93110
"2021",4,4.25,0,-1.42998949506187,2,0,0,93110
"2021",16,3.6875,0,-1.45682416031532,2,0,2,93111
"2021",9,4.55555555555556,0,-1.45682416031532,2,1,2,93111
"2021",2,1,0,-1.45682416031532,2,0,2,93111
"2021",16,3.125,0,-1.45682416031532,2,0,2,93111
"2021",24,4.375,1,-1.45682416031532,2,0,3,93111
"2021",40,4.125,1,-1.45682416031532,1,0,2,93111
"2021",30,4.2,1,-1.45682416031532,1,0,2,93111
"2021",6,4.66666666666667,0,-1.45682416031532,0,0,0,93111
"2021",85,3.42352941176471,0,1.75950214649159,4,0,0,93117
"2021",31,3.7741935483871,0,1.75950214649159,4,1,2,93117
"2021",1,4,0,1.75950214649159,1,0,0,93117
"2021",11,3.81818181818182,0,1.75950214649159,3,0,2,93117
"2021",1,4,0,1.75950214649159,0,0,0,93117
"2021",2,5,0,1.75950214649159,0,1,0,93117
"2021",5,3.6,0,1.75950214649159,2,1,2,93117
"2020",73,3.12328767123288,0,0.749368675879408,2,1,2,93101
"2020",31,4.16129032258065,1,0.749368675879408,2,1,2,93101
"2020",87,4.48275862068965,1,0.749368675879408,2,1,0,93101
"2020",27,4.37037037037037,1,0.749368675879408,2,1,2,93101
"2020",19,4.52631578947368,0,0.749368675879408,2,0,3,93101
"2020",2,3,0,0.749368675879408,1,0,2,93101
"2020",15,3.6,0,0.749368675879408,1,0,2,93101
"2020",40,3.775,0,0.749368675879408,2,0,0,93101
"2020",186,4.18817204301075,1,0.749368675879408,2,1,2,93101
"2020",6,4.66666666666667,0,0.749368675879408,2,0,0,93101
"2020",25,3.68,0,0.749368675879408,2,0,2,93101
"2020",6,3.66666666666667,0,0.749368675879408,1,0,2,93101
"2020",36,3.44444444444444,0,0.749368675879408,2,1,2,93101
"2020",7,3.28571428571429,0,0.749368675879408,2,1,2,93101
"2020",37,4.18918918918919,1,0.749368675879408,2,0,2,93101
"2020",17,4.94117647058824,0,0.749368675879408,2,0,0,93101
"2020",68,4.44117647058824,1,0.749368675879408,1,0,0,93101
"2020",5,4,0,0.749368675879408,1,0,0,93101
"2020",20,4.2,0,0.749368675879408,2,1,2,93101
"2020",3,1.33333333333333,0,0.749368675879408,1,0,0,93101
"2020",13,3.69230769230769,0,0.749368675879408,1,0,1,93101
"2020",15,4.53333333333333,0,0.749368675879408,2,1,2,93101
"2020",29,4.03448275862069,0,0.749368675879408,2,1,2,93101
"2020",112,4.54464285714286,1,0.749368675879408,3,1,2,93101
"2020",44,4.63636363636364,1,0.749368675879408,3,1,2,93101
"2020",11,4.63636363636364,0,0.749368675879408,2,0,2,93101
"2020",11,3.54545454545455,0,0.749368675879408,2,0,2,93101
"2020",8,5,0,0.749368675879408,0,0,0,93101
"2020",6,4.33333333333333,0,0.749368675879408,2,0,0,93101
"2020",8,5,0,0.749368675879408,1,0,0,93101
"2020",26,4.96153846153846,1,0.749368675879408,2,1,2,93101
"2020",20,4.6,0,0.749368675879408,2,1,2,93101
"2020",133,4.54887218045113,1,0.749368675879408,2,1,2,93101
"2020",32,4.21875,1,0.749368675879408,2,0,2,93101
"2020",20,3.25,0,0.749368675879408,2,0,2,93101
"2020",5,3.4,0,0.749368675879408,1,0,2,93101
"2020",56,4.46428571428571,1,0.749368675879408,1,0,2,93101
"2020",8,4.5,0,0.749368675879408,2,1,2,93101
"2020",33,2.81818181818182,0,0.749368675879408,2,1,2,93101
"2020",3,3.66666666666667,0,0.749368675879408,2,0,1,93101
"2020",28,4.14285714285714,1,0.749368675879408,1,0,0,93101
"2020",71,3.91549295774648,0,0.749368675879408,2,1,2,93101
"2020",30,4.4,1,0.749368675879408,2,0,2,93101
"2020",13,3.76923076923077,0,0.749368675879408,2,0,2,93101
"2020",26,3.84615384615385,0,0.749368675879408,1,0,2,93101
"2020",33,4.12121212121212,1,0.749368675879408,2,1,2,93101
"2020",77,4.44155844155844,1,0.749368675879408,2,1,2,93101
"2020",19,3.78947368421053,0,0.749368675879408,2,1,2,93101
"2020",11,3.81818181818182,0,0.749368675879408,2,0,2,93101
"2020",38,4.68421052631579,1,0.749368675879408,2,1,2,93101
"2020",57,4.12280701754386,1,0.749368675879408,2,1,2,93101
"2020",60,3.13333333333333,0,0.749368675879408,2,1,2,93101
"2020",52,4.17307692307692,1,0.749368675879408,2,0,2,93101
"2020",5,3.8,0,0.749368675879408,2,0,2,93101
"2020",29,4.41379310344828,1,0.749368675879408,2,1,2,93101
"2020",29,4.27586206896552,1,0.749368675879408,2,0,2,93101
"2020",84,3.97619047619048,0,0.749368675879408,2,1,2,93101
"2020",7,3.57142857142857,0,0.749368675879408,1,0,0,93101
"2020",196,4.21938775510204,1,0.749368675879408,2,1,1,93101
"2020",25,4.6,1,0.749368675879408,2,1,2,93101
"2020",2,3,0,0.749368675879408,2,0,1,93101
