Level,Date,State FIPS,State Postal Code,County FIPS,County Name,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID,Week,Month
County,2020-12-20,6.0,CA,6083.0,Santa Barbara County,0.8382225558699544,0.16177744413004563,858898.0,0.08727415281358483,0.0775400577429633,0.07177735468697502,0.040330944564446074,79448.0,57616.0,20650.0,7866.0,2296.0,423.0,06-06083-20201220,51,12
County,2020-12-21,6.0,CA,6083.0,Santa Barbara County,0.7937960770726261,0.20620392292737388,997724.0,0.11398957195842657,0.09988727469316862,0.11413820136633442,0.10273005871848657,109807.0,64340.0,31449.0,10053.0,3267.0,444.0,06-06083-20201221,51,12
County,2020-12-22,6.0,CA,6083.0,Santa Barbara County,0.8321591499682393,0.1678408500317607,1046012.0,0.08108164919025553,0.1262258877117913,0.12981968865494456,0.16733339051822507,117718.0,76023.0,35406.0,10842.0,3764.0,453.0,06-06083-20201222,51,12
County,2020-12-23,6.0,CA,6083.0,Santa Barbara County,0.8564223980289118,0.14357760197108815,1084356.0,0.11454134799411018,0.12939024811070085,0.13445402620674207,0.14154560365151528,123248.0,82318.0,34373.0,11467.0,3815.0,594.0,06-06083-20201223,51,12
County,2020-12-24,6.0,CA,6083.0,Santa Barbara County,0.8565571403822833,0.1434428596177167,985319.0,0.09592074604324033,0.10216018496152386,0.10495016239220517,0.12736894912364152,100916.0,69441.0,32834.0,9823.0,3131.0,649.0,06-06083-20201224,51,12
County,2020-12-25,6.0,CA,6083.0,Santa Barbara County,0.874410502204,0.12558949779600007,635920.0,0.0,0.0,0.0,0.0019598821991229916,65363.0,44923.0,22703.0,6937.0,2072.0,580.0,06-06083-20201225,51,12
County,2020-12-26,6.0,CA,6083.0,Santa Barbara County,0.8157879540336086,0.1842120459663914,984791.0,0.09870905427689487,0.0893624118614629,0.11719789450106395,0.07957017755908889,116434.0,76486.0,31859.0,10145.0,2266.0,470.0,06-06083-20201226,51,12
County,2020-12-27,6.0,CA,6083.0,Santa Barbara County,0.9905680352639987,0.009431964736001231,741413.0,0.03126941069268387,0.04275624877785063,0.021021390973233287,0.017176262031571257,82934.0,44721.0,19160.0,15232.0,2826.0,1036.0,06-06083-20201227,52,12
County,2020-12-28,6.0,CA,6083.0,Santa Barbara County,0.9441589189813478,0.05584108101865219,791044.0,0.05484969095286992,0.047342328352715186,0.04331504087803786,0.050611228513426754,86324.0,45962.0,19069.0,11721.0,2322.0,903.0,06-06083-20201228,52,12
County,2020-12-29,6.0,CA,6083.0,Santa Barbara County,0.9082019595387961,0.09179804046120382,870455.0,0.07963021546591444,0.068677318057904,0.07170567812744988,0.08207331622985208,90751.0,53665.0,21311.0,9421.0,2900.0,759.0,06-06083-20201229,52,12
County,2020-12-30,6.0,CA,6083.0,Santa Barbara County,0.9207907451252142,0.07920925487478586,887857.0,0.07532005637574582,0.07051658097242831,0.06700638369358271,0.09529602279077867,98212.0,58578.0,25048.0,9880.0,3126.0,878.0,06-06083-20201230,52,12
County,2020-12-31,6.0,CA,6083.0,Santa Barbara County,0.9033031125483629,0.09669688745163713,896482.0,0.09303784763204001,0.0820421684668208,0.0728793817896741,0.09363246230345942,86429.0,55493.0,20866.0,9470.0,2483.0,746.0,06-06083-20201231,52,12
County,2021-01-01,6.0,CA,6083.0,Santa Barbara County,1.0,0.0,780485.0,0.05069508015466545,0.054208219745332825,0.039874566020831,0.037406717145330205,80435.0,46519.0,20682.0,9880.0,2146.0,680.0,06-06083-20210101,0,1
County,2021-01-02,6.0,CA,6083.0,Santa Barbara County,0.951714115223961,0.048285884776038956,853569.0,0.06840551439715052,0.07205677674637956,0.057876581924067645,0.05792309671784714,92691.0,53662.0,24194.0,11211.0,2819.0,551.0,06-06083-20210102,0,1
County,2021-01-03,6.0,CA,6083.0,Santa Barbara County,0.9963715809127832,0.0036284190872168005,806406.0,0.05918087008249315,0.0624084106881995,0.035291745996192184,0.046111817257880466,83477.0,48774.0,22479.0,11749.0,2641.0,637.0,06-06083-20210103,1,1
County,2021-01-04,6.0,CA,6083.0,Santa Barbara County,0.8237570017901484,0.1762429982098516,814863.0,0.06742703156053824,0.058008672947076616,0.022118938290962033,0.06967979059932367,80180.0,57843.0,19719.0,10874.0,1480.0,911.0,06-06083-20210104,1,1
County,2021-01-05,6.0,CA,6083.0,Santa Barbara County,0.8047294566033377,0.19527054339666225,807973.0,0.06892576037365222,0.05667552365506056,0.04616642401164744,0.05532378345641081,78642.0,52439.0,18163.0,7279.0,1434.0,680.0,06-06083-20210105,1,1
County,2021-06-20,6.0,CA,6083.0,Santa Barbara County,0.30777078400800756,0.6922292159919925,1111721.0,0.173864103342922,0.13103281686738674,0.08828088251763916,0.12938861552777756,138430.0,73366.0,22752.0,13467.0,1755.0,829.0,06-06083-20210620,25,6
County,2021-06-21,6.0,CA,6083.0,Santa Barbara County,0.24254586052241536,0.7574541394775847,1332886.0,0.27703150798814047,0.2013308487755501,0.15372606114906484,0.21540508997522853,148821.0,73725.0,17766.0,7806.0,1408.0,652.0,06-06083-20210621,25,6
County,2021-06-22,6.0,CA,6083.0,Santa Barbara County,0.26051471578987895,0.739485284210121,1200314.0,0.2107931596587607,0.16210359225646157,0.1323373278082652,0.18334516020867286,144752.0,63934.0,18359.0,7205.0,1708.0,658.0,06-06083-20210622,25,6
County,2021-06-23,6.0,CA,6083.0,Santa Barbara County,0.26025485553694827,0.7397451444630517,1327742.0,0.264177753861644,0.20798164187860174,0.16632545637809384,0.22417777223257615,144407.0,72025.0,16637.0,7430.0,1320.0,663.0,06-06083-20210623,25,6
County,2021-06-24,6.0,CA,6083.0,Santa Barbara County,0.24892687339993455,0.7510731266000654,1345967.0,0.2577088367194865,0.20991982700116177,0.1819957442042782,0.25118983564542247,136032.0,80400.0,21481.0,7461.0,1651.0,764.0,06-06083-20210624,25,6
County,2021-06-25,6.0,CA,6083.0,Santa Barbara County,0.23587611403052877,0.7641238859694712,1289655.0,0.21069541647529672,0.21227900663699,0.1437003023854855,0.232022499655591,152545.0,68181.0,23413.0,12419.0,1465.0,606.0,06-06083-20210625,25,6
County,2021-06-26,6.0,CA,6083.0,Santa Barbara County,0.27211218263363557,0.7278878173663644,1224011.0,0.1910763626503327,0.16316182983079702,0.14558181207302048,0.18479037838203147,151790.0,83110.0,24205.0,10793.0,1108.0,678.0,06-06083-20210626,25,6
County,2021-06-27,6.0,CA,6083.0,Santa Barbara County,0.33984908856422397,0.660150911435776,1174177.0,0.18637733283025373,0.1549248306244752,0.16305969313472954,0.16560744651263137,124477.0,70743.0,23656.0,12010.0,1195.0,978.0,06-06083-20210627,26,6
County,2021-06-28,6.0,CA,6083.0,Santa Barbara County,0.2601971088140748,0.7398028911859252,1389028.0,0.30334439337742636,0.2262247374535583,0.18628737820584612,0.2189141628781676,148263.0,70679.0,17382.0,5781.0,1015.0,635.0,06-06083-20210628,26,6
County,2021-06-29,6.0,CA,6083.0,Santa Barbara County,0.29778060095089603,0.7022193990491039,1305795.0,0.23153258158665563,0.22122571517305636,0.1544697054541382,0.22465604587268043,142251.0,72043.0,20377.0,8291.0,1406.0,823.0,06-06083-20210629,26,6
County,2021-06-30,6.0,CA,6083.0,Santa Barbara County,0.2821697368674328,0.7178302631325673,1353872.0,0.2654862513176937,0.20222805019726928,0.19093291522006944,0.23266193071790434,146574.0,76986.0,23438.0,8990.0,1390.0,741.0,06-06083-20210630,26,6
County,2021-07-01,6.0,CA,6083.0,Santa Barbara County,0.2696579469115128,0.7303420530884872,1432530.0,0.30413054285302893,0.23240047390639199,0.20486504647776907,0.23949552528222043,151017.0,77953.0,23599.0,10099.0,1374.0,886.0,06-06083-20210701,26,7
County,2021-07-02,6.0,CA,6083.0,Santa Barbara County,0.24807029701064465,0.7519297029893554,1459460.0,0.3212587220026212,0.25092653300666,0.18426027550677568,0.23229022892151893,152966.0,83376.0,22361.0,10299.0,1508.0,916.0,06-06083-20210702,26,7
County,2021-07-03,6.0,CA,6083.0,Santa Barbara County,0.27307462801486015,0.7269253719851398,1414860.0,0.29549971465296443,0.23367841080322532,0.18224437227013104,0.21308650254602735,150601.0,81541.0,27125.0,12905.0,1506.0,940.0,06-06083-20210703,26,7
County,2021-07-04,6.0,CA,6083.0,Santa Barbara County,0.3512733152393602,0.6487266847606399,1329357.0,0.2652792039290658,0.21503962639612592,0.157616754395789,0.19982220697291775,141236.0,75185.0,21370.0,10034.0,1314.0,1032.0,06-06083-20210704,27,7
County,2021-07-05,6.0,CA,6083.0,Santa Barbara County,0.33525822409578254,0.6647417759042175,1527742.0,0.3506993892627536,0.27645996526220135,0.2278911412252212,0.23910302897974356,147454.0,84318.0,22550.0,10744.0,1368.0,964.0,06-06083-20210705,27,7
County,2021-07-06,6.0,CA,6083.0,Santa Barbara County,0.3856422398028912,0.6143577601971089,1274615.0,0.2443411426283247,0.200431346837365,0.1523328480232949,0.20364059815396773,128865.0,70654.0,19727.0,7798.0,1140.0,757.0,06-06083-20210706,27,7
County,2021-07-07,6.0,CA,6083.0,Santa Barbara County,0.31361282747204094,0.686387172527959,1468541.0,0.3396953986082632,0.2585009834707892,0.19539702094299474,0.23701318111754874,141512.0,76292.0,19704.0,9770.0,1303.0,1010.0,06-06083-20210707,27,7
County,2021-07-08,6.0,CA,6083.0,Santa Barbara County,0.30629824257473387,0.6937017574252661,1501935.0,0.37462334716802265,0.2601999148808908,0.20392653152648674,0.20932269694346753,146483.0,74941.0,21756.0,9489.0,1367.0,1084.0,06-06083-20210708,27,7
County,2021-07-09,6.0,CA,6083.0,Santa Barbara County,0.2851629420030413,0.7148370579969586,1520760.0,0.35430012202132904,0.2772030320807021,0.22098555269347073,0.23586688396925531,145893.0,72299.0,24950.0,14623.0,1812.0,1095.0,06-06083-20210709,27,7
County,2021-07-10,6.0,CA,6083.0,Santa Barbara County,0.3390213855363708,0.6609786144636292,1352527.0,0.2959674105308296,0.2112104167385578,0.17405756523686863,0.20031087786606777,127793.0,68910.0,27376.0,13448.0,1468.0,948.0,06-06083-20210710,27,7
County,2021-07-11,6.0,CA,6083.0,Santa Barbara County,0.3979422917749418,0.6020577082250582,1268075.0,0.26025541449941303,0.19137536376916617,0.142062940978833,0.17947478276239417,120109.0,68650.0,23856.0,13791.0,1627.0,981.0,06-06083-20210711,28,7
County,2021-07-12,6.0,CA,6083.0,Santa Barbara County,0.32091778791553577,0.6790822120844642,1524618.0,0.37948948630176577,0.28066070832901985,0.2009116362414604,0.2473636465245882,140925.0,70213.0,21063.0,7891.0,1118.0,886.0,06-06083-20210712,28,7
County,2021-07-13,6.0,CA,6083.0,Santa Barbara County,0.32323728128428714,0.6767627187157129,1506021.0,0.335769906240114,0.2610982665608429,0.2242759547541718,0.2706171029613976,152179.0,76260.0,23319.0,9012.0,1142.0,815.0,06-06083-20210713,28,7
County,2021-07-14,6.0,CA,6083.0,Santa Barbara County,0.3677696290735501,0.63223037092645,1417966.0,0.31776939545315525,0.22229085429678963,0.19218053533430396,0.24778733458620233,143491.0,71481.0,22594.0,9176.0,1107.0,800.0,06-06083-20210714,28,7
County,2021-07-15,6.0,CA,6083.0,Santa Barbara County,0.33406479182306403,0.665935208176936,1479017.0,0.35052387193330764,0.2525322934998907,0.20349199238436555,0.2584653134641828,137414.0,74921.0,19900.0,8867.0,1170.0,814.0,06-06083-20210715,28,7
County,2021-07-16,6.0,CA,6083.0,Santa Barbara County,0.30126465323092916,0.6987353467690709,1505125.0,0.34676548887882264,0.26661720556264884,0.2020472617314369,0.2658577603797077,147250.0,71924.0,24093.0,12660.0,1463.0,936.0,06-06083-20210716,28,7
County,2021-07-17,6.0,CA,6083.0,Santa Barbara County,0.34047467806202,0.65952532193798,1370581.0,0.28725250217294657,0.21589081748852618,0.17671855750923957,0.21383770407858244,136095.0,73659.0,31341.0,12764.0,1146.0,823.0,06-06083-20210717,28,7
County,2021-07-18,6.0,CA,6083.0,Santa Barbara County,0.41128178475871496,0.5887182152412851,1205013.0,0.2508605078651733,0.15932801914029698,0.12710045917795945,0.156580031555663,114891.0,60746.0,25561.0,14782.0,1408.0,852.0,06-06083-20210718,29,7
County,2021-07-19,6.0,CA,6083.0,Santa Barbara County,0.3365575253604358,0.6634424746395642,1492396.0,0.35933231946676364,0.26010674396401995,0.2069660656288498,0.23861695739985495,144914.0,71496.0,20684.0,8654.0,1047.0,789.0,06-06083-20210719,29,7
County,2021-07-20,6.0,CA,6083.0,Santa Barbara County,0.3094358145175261,0.6905641854824739,1621669.0,0.4054944281130416,0.2899421420108814,0.23874566020831,0.3004104315639808,156745.0,77592.0,23974.0,8653.0,1197.0,875.0,06-06083-20210720,29,7
County,2021-07-21,6.0,CA,6083.0,Santa Barbara County,0.33538334199534175,0.6646166580046582,1452931.0,0.32922846996183813,0.23301356154456676,0.199749132041662,0.25386452899144046,150299.0,74326.0,22531.0,8742.0,1013.0,761.0,06-06083-20210721,29,7
County,2021-07-22,6.0,CA,6083.0,Santa Barbara County,0.3577024503859406,0.6422975496140594,1305667.0,0.2755495952065902,0.20154019577395124,0.15666256019711053,0.203118136188419,131198.0,66704.0,20168.0,7914.0,1005.0,614.0,06-06083-20210722,29,7
County,2021-07-23,6.0,CA,6083.0,Santa Barbara County,0.28456622586668207,0.7154337741333179,1541815.0,0.3546311876427392,0.2614859035853549,0.21814984880725724,0.2773727181278706,163857.0,77317.0,24839.0,12045.0,1477.0,839.0,06-06083-20210723,29,7
County,2021-07-24,6.0,CA,6083.0,Santa Barbara County,0.33027275702103903,0.6697272429789609,1346887.0,0.2821814176545209,0.2062332493644823,0.1654227797065741,0.22217630102127017,134342.0,71774.0,27182.0,12054.0,1075.0,763.0,06-06083-20210724,29,7
County,2021-07-25,6.0,CA,6083.0,Santa Barbara County,0.3713114280764567,0.6286885719235433,1258204.0,0.2700160698201631,0.18060549593383715,0.13616978385037518,0.16957659786284462,120606.0,64245.0,24217.0,14357.0,1389.0,844.0,06-06083-20210725,30,7
County,2021-07-26,6.0,CA,6083.0,Santa Barbara County,0.31815556967142117,0.6818444303285789,1603547.0,0.4257651031610986,0.2852536894532823,0.21587411804233397,0.2758989075086362,149787.0,72983.0,21935.0,8794.0,1082.0,763.0,06-06083-20210726,30,7
County,2021-07-27,6.0,CA,6083.0,Santa Barbara County,0.33510423283478663,0.6648957671652134,1492330.0,0.3430974919939925,0.2550168512831131,0.19884197558517192,0.2817421637203451,147769.0,75019.0,20719.0,9027.0,1099.0,793.0,06-06083-20210727,30,7
County,2021-07-28,6.0,CA,6083.0,Santa Barbara County,0.3415141190737426,0.6584858809262575,1414306.0,0.3188950185659499,0.23289853572126942,0.18003807817224773,0.24653446559419,138222.0,70882.0,21047.0,8631.0,1061.0,756.0,06-06083-20210728,30,7
County,2021-07-29,6.0,CA,6083.0,Santa Barbara County,0.3219187311120094,0.6780812688879906,1656721.0,0.42175027562526735,0.30381195578407355,0.23317056781274498,0.3136279394983845,159969.0,78980.0,23914.0,9139.0,1126.0,839.0,06-06083-20210729,30,7
County,2021-07-30,6.0,CA,6083.0,Santa Barbara County,0.2970298935535408,0.7029701064464592,1568466.0,0.38545707550293073,0.2738327754580903,0.22236756635681487,0.2870967490389039,146776.0,74991.0,24566.0,12683.0,1418.0,903.0,06-06083-20210730,30,7
County,2021-07-31,6.0,CA,6083.0,Santa Barbara County,0.3392716213354892,0.6607283786645108,1432847.0,0.3240176021810393,0.22832740950343353,0.18717437562996977,0.24032730552588005,139864.0,77094.0,25728.0,12745.0,1171.0,840.0,06-06083-20210731,30,7
County,2021-08-01,6.0,CA,6083.0,Santa Barbara County,0.39248522646339823,0.6075147735366018,1274128.0,0.2868520704213362,0.18255288312226095,0.13223205286146264,0.1800622275594788,119216.0,63177.0,22775.0,13812.0,1542.0,1072.0,06-06083-20210801,31,8
County,2021-08-02,6.0,CA,6083.0,Santa Barbara County,0.3280880060056592,0.6719119939943409,1486283.0,0.3553668890236507,0.260103293189321,0.19281442490760445,0.2556476578887858,142205.0,71949.0,20750.0,8251.0,1025.0,833.0,06-06083-20210802,31,8
County,2021-08-03,6.0,CA,6083.0,Santa Barbara County,0.31304498469711844,0.6869550153028816,1611865.0,0.4212415906704657,0.28872286828392973,0.22896404972561318,0.27989405199146383,147012.0,78548.0,21420.0,8577.0,1124.0,888.0,06-06083-20210803,31,8
County,2021-08-04,6.0,CA,6083.0,Santa Barbara County,0.29942638255279014,0.7005736174472099,1632148.0,0.41873495096550295,0.29679768107940235,0.24227573076492329,0.2797770828946992,157029.0,77711.0,20931.0,9536.0,1191.0,921.0,06-06083-20210804,31,8
County,2021-08-05,6.0,CA,6083.0,Santa Barbara County,0.41460222132393987,0.5853977786760601,1244267.0,0.2260883913679106,0.16177346814359825,0.15962817784746333,0.21910651205951387,138259.0,72143.0,19814.0,8332.0,999.0,814.0,06-06083-20210805,31,8
County,2021-08-06,6.0,CA,6083.0,Santa Barbara County,0.288512251929703,0.711487748070297,1507370.0,0.3460150734702929,0.2685266342293845,0.19833128009855527,0.277988755370831,140772.0,77638.0,23819.0,12026.0,1397.0,965.0,06-06083-20210806,31,8
County,2021-08-07,6.0,CA,6083.0,Santa Barbara County,0.3292333160093165,0.6707666839906835,1503182.0,0.36577706356354833,0.2609935930616423,0.20272370926195543,0.23064486362702974,140209.0,76540.0,25173.0,12367.0,1154.0,985.0,06-06083-20210807,31,8
County,2021-01-06,6.0,CA,6083.0,Santa Barbara County,0.698196377355585,0.3018036226444149,914058.0,0.10474600960826004,0.09031137490366588,0.0720752603875014,0.10200744963180727,90124.0,49838.0,20491.0,9050.0,1757.0,611.0,06-06083-20210106,1,1
County,2021-01-07,6.0,CA,6083.0,Santa Barbara County,0.7287443937556544,0.27125560624434564,825155.0,0.06936192619233546,0.060180360490930215,0.04045245828200247,0.06904295885027176,86929.0,51163.0,19026.0,9527.0,2059.0,926.0,06-06083-20210107,1,1
County,2021-01-08,6.0,CA,6083.0,Santa Barbara County,0.7445477469153625,0.2554522530846374,869509.0,0.10584325566779089,0.08097932985955347,0.042145817000783965,0.060337858737721496,84500.0,46358.0,18574.0,11358.0,2004.0,990.0,06-06083-20210108,1,1
County,2021-01-09,6.0,CA,6083.0,Santa Barbara County,0.7698504359877577,0.2301495640122423,816389.0,0.08526148403580554,0.05748300493460782,0.03886437451002352,0.028420891200544817,81238.0,48301.0,16616.0,14803.0,2116.0,1344.0,06-06083-20210109,1,1
County,2021-01-10,6.0,CA,6083.0,Santa Barbara County,0.8204076918634867,0.17959230813651325,764039.0,0.06926523401084424,0.04946800556724985,0.00679135401500728,0.019572828858615554,73932.0,49796.0,16144.0,9430.0,1382.0,1295.0,06-06083-20210110,2,1
County,2021-01-11,6.0,CA,6083.0,Santa Barbara County,0.7850089507420454,0.21499104925795462,800616.0,0.07650663760295878,0.05414610580075227,0.03282338447754508,0.05375899687302615,75949.0,47155.0,17758.0,9499.0,1378.0,1086.0,06-06083-20210111,2,1
County,2021-01-12,6.0,CA,6083.0,Santa Barbara County,0.788589247560201,0.21141075243979904,794490.0,0.06690363257811835,0.0634942544601263,0.03629521782954418,0.04233501508901348,71764.0,51899.0,16409.0,7686.0,1718.0,1078.0,06-06083-20210112,2,1
County,2021-01-13,6.0,CA,6083.0,Santa Barbara County,0.7770784008007545,0.22292159919924545,807132.0,0.0655289219977866,0.05260591002680102,0.053784298353679025,0.03808253859330365,91980.0,47438.0,16863.0,8703.0,1707.0,1107.0,06-06083-20210113,2,1
County,2021-01-14,6.0,CA,6083.0,Santa Barbara County,0.7954899809435815,0.20451001905641855,772761.0,0.06105480659987199,0.04908842035036866,0.03470265427259492,0.027555319884486517,81501.0,45113.0,16383.0,7885.0,1541.0,888.0,06-06083-20210114,2,1
County,2021-01-15,6.0,CA,6083.0,Santa Barbara County,0.7155588920328771,0.28444110796712285,974330.0,0.1318397894632848,0.09797554550996698,0.0884264755291746,0.1156252518084722,95716.0,58596.0,23070.0,7773.0,1334.0,673.0,06-06083-20210115,2,1
County,2021-01-16,6.0,CA,6083.0,Santa Barbara County,0.7902061558006583,0.2097938441993417,995247.0,0.155575618015435,0.10708213994041663,0.08920147832904021,0.11074634081675622,90393.0,58472.0,19285.0,9262.0,1093.0,604.0,06-06083-20210116,2,1
County,2021-01-17,6.0,CA,6083.0,Santa Barbara County,0.7438547862408809,0.2561452137591192,1011330.0,0.17235171150416248,0.10438363412586125,0.08198454474185239,0.10534496785949152,98121.0,56082.0,19516.0,10403.0,1736.0,1018.0,06-06083-20210117,3,1
County,2021-01-18,6.0,CA,6083.0,Santa Barbara County,0.6487266847606399,0.3512733152393602,1101510.0,0.19125398198372418,0.1401934734347861,0.11871654160600291,0.11745776765778482,106619.0,64282.0,23622.0,9757.0,1813.0,787.0,06-06083-20210118,3,1
County,2021-01-19,6.0,CA,6083.0,Santa Barbara County,0.9224557756347327,0.07754422436526727,949794.0,0.13002050504848797,0.09762701726537608,0.08835703886213461,0.11901995492790805,83252.0,50485.0,20682.0,7488.0,1090.0,388.0,06-06083-20210119,3,1
County,2021-01-20,6.0,CA,6083.0,Santa Barbara County,0.849078939770168,0.15092106022983195,961544.0,0.1411401059199788,0.10271345917158402,0.07801097547317729,0.11081912158807643,90263.0,46940.0,20557.0,7945.0,1354.0,848.0,06-06083-20210120,3,1
County,2021-01-21,6.0,CA,6083.0,Santa Barbara County,0.7459240438105138,0.25407595618948625,1031994.0,0.16417176315039944,0.11862038027537182,0.10321424571620562,0.13447547158040846,97435.0,51889.0,22850.0,7722.0,1534.0,831.0,06-06083-20210121,3,1
County,2021-01-22,6.0,CA,6083.0,Santa Barbara County,0.7662412658081654,0.2337587341918346,1014221.0,0.1557732063863084,0.10953218997664976,0.1035233508791578,0.11641024441342597,98020.0,50497.0,27364.0,8888.0,1606.0,817.0,06-06083-20210122,3,1
County,2021-01-23,6.0,CA,6083.0,Santa Barbara County,0.809589805778522,0.19041019422147792,928432.0,0.14611554925888595,0.0818788317977386,0.06726173143689103,0.07873059937564496,82316.0,48682.0,23552.0,8545.0,1545.0,678.0,06-06083-20210123,3,1
County,2021-01-24,6.0,CA,6083.0,Santa Barbara County,0.8498007738060865,0.1501992261939135,930524.0,0.15747898258805032,0.08761631986380942,0.07251651920707806,0.07017366011899656,75943.0,43986.0,17344.0,12093.0,1988.0,1202.0,06-06083-20210124,4,1
County,2021-01-25,6.0,CA,6083.0,Santa Barbara County,0.8001193432272719,0.19988065677272815,833012.0,0.08495459145976816,0.05891277591819363,0.045145033038414155,0.07143952567731605,80609.0,49573.0,20476.0,7211.0,1480.0,1387.0,06-06083-20210125,4,1
County,2021-01-26,6.0,CA,6083.0,Santa Barbara County,0.7403226116917865,0.2596773883082135,1016553.0,0.15399806405436622,0.11156699679077953,0.10773658864374511,0.1400172074537907,94482.0,52180.0,21690.0,7477.0,1738.0,914.0,06-06083-20210126,4,1
County,2021-01-27,6.0,CA,6083.0,Santa Barbara County,0.8396758483956035,0.16032415160439645,855018.0,0.08223564935631385,0.07198661099416818,0.0763108970769403,0.09966546838325314,82106.0,39938.0,17375.0,7226.0,1381.0,1164.0,06-06083-20210127,4,1
County,2021-01-28,6.0,CA,6083.0,Santa Barbara County,0.847356162537776,0.152643837462224,802951.0,0.07738212224624345,0.04918619230017139,0.040929555381341694,0.06824756899227225,80892.0,39764.0,18753.0,7778.0,1387.0,872.0,06-06083-20210128,4,1
County,2021-01-29,6.0,CA,6083.0,Santa Barbara County,0.790312024792593,0.20968797520740698,925332.0,0.12369137116870368,0.0818914846383013,0.08367566356814873,0.10352024994996321,91711.0,43258.0,20586.0,8613.0,1551.0,959.0,06-06083-20210129,4,1
County,2021-01-30,6.0,CA,6083.0,Santa Barbara County,0.785538295701719,0.21446170429828107,998810.0,0.1657587761292228,0.0980227060975189,0.11290402060701087,0.09549876922517071,93437.0,51351.0,19873.0,9306.0,1339.0,837.0,06-06083-20210130,4,1
County,2021-01-31,6.0,CA,6083.0,Santa Barbara County,0.7987526707859329,0.2012473292140671,933246.0,0.14764580813118186,0.08579776159747864,0.06150296785754284,0.08555379668691532,89012.0,45181.0,19110.0,9010.0,1983.0,919.0,06-06083-20210131,5,1
County,2021-02-01,6.0,CA,6083.0,Santa Barbara County,0.7858077804084618,0.21419221959153817,1060046.0,0.19826206313789252,0.09795714137823941,0.10170903796617763,0.14718091480230924,98117.0,57570.0,25432.0,7990.0,1372.0,1144.0,06-06083-20210201,5,2
County,2021-02-02,6.0,CA,6083.0,Santa Barbara County,0.7556639910685069,0.24433600893149313,1034551.0,0.18176763817785685,0.09370578694917009,0.10574980400940755,0.13651333317737455,99832.0,55375.0,24084.0,6401.0,1340.0,788.0,06-06083-20210202,5,2
County,2021-02-03,6.0,CA,6083.0,Santa Barbara County,0.7255683239976132,0.2744316760023869,1023520.0,0.1744568684555421,0.11580799889575209,0.08415948034494344,0.13898268077573905,94294.0,50327.0,20749.0,5882.0,1407.0,560.0,06-06083-20210203,5,2
County,2021-02-04,6.0,CA,6083.0,Santa Barbara County,0.6820657927662606,0.3179342072337395,1055363.0,0.19366498050916842,0.1160104443447554,0.10076604322992497,0.12867900300740545,96561.0,53603.0,23370.0,7241.0,1545.0,840.0,06-06083-20210204,5,2
County,2021-02-05,6.0,CA,6083.0,Santa Barbara County,0.6521914881330485,0.34780851186695155,1107791.0,0.19563771121198395,0.13694744470133546,0.13363422555717325,0.14899783477205322,103657.0,53670.0,22228.0,10602.0,1785.0,1076.0,06-06083-20210205,5,2
County,2021-02-06,6.0,CA,6083.0,Santa Barbara County,0.6798425439356317,0.32015745606436835,1071082.0,0.20048493231021794,0.12161335219756836,0.10362638593347519,0.09999038254093269,100151.0,54942.0,26793.0,12819.0,1562.0,1012.0,06-06083-20210206,5,2
County,2021-02-07,6.0,CA,6083.0,Santa Barbara County,0.73772400916248,0.26227599083751996,1110670.0,0.22164265302325972,0.14366150200720063,0.10941202822264531,0.12134374098363213,96208.0,51180.0,22682.0,14336.0,1356.0,1008.0,06-06083-20210207,6,2
County,2021-02-08,6.0,CA,6083.0,Santa Barbara County,0.6821812862120075,0.31781871378799254,1162631.0,0.21718114964901788,0.1466694272864258,0.12239668495912197,0.16358778010849534,105438.0,69453.0,27673.0,12077.0,2029.0,1642.0,06-06083-20210208,6,2
County,2021-02-09,6.0,CA,6083.0,Santa Barbara County,0.7188889530519144,0.2811110469480857,1033274.0,0.17106318308559465,0.1133947571229741,0.0980781722477321,0.14551215568846712,92639.0,54887.0,22588.0,7069.0,1689.0,702.0,06-06083-20210209,6,2
County,2021-02-10,6.0,CA,6083.0,Santa Barbara County,0.6644722911974745,0.33552770880252547,1197160.0,0.2222070410826161,0.1646571655336623,0.15166088027774666,0.17754089369588555,117738.0,61072.0,24349.0,8597.0,1457.0,775.0,06-06083-20210210,6,2
County,2021-02-11,6.0,CA,6083.0,Santa Barbara County,0.6546553483089834,0.3453446516910165,1138202.0,0.219885377724854,0.13905011675121065,0.12193750699966402,0.15966541639698792,105158.0,56557.0,27757.0,7617.0,1636.0,923.0,06-06083-20210211,6,2
County,2021-02-12,6.0,CA,6083.0,Santa Barbara County,0.6308155762160498,0.3691844237839503,1082658.0,0.1852433017016773,0.13149292016057604,0.11621010191510807,0.1412180901805743,95796.0,57913.0,24699.0,11901.0,1926.0,1054.0,06-06083-20210212,6,2
County,2021-02-13,6.0,CA,6083.0,Santa Barbara County,0.7276279571134339,0.2723720428865662,1150789.0,0.23329721389887048,0.15190540276292028,0.131414492104379,0.12043138202886797,99915.0,63094.0,26614.0,7596.0,1315.0,627.0,06-06083-20210213,6,2
